"WEEK_NUM","WEEK_START_DATE","DC_ID","BEER_STYLE","PRODUCT_COUNT","TOTAL_UNITS","TOTAL_REVENUE","TOTAL_COGS","TOTAL_GROSS_PROFIT","AVG_MARGIN_PCT","BARLEY_PRICE","HOPS_PRICE","AVG_BARLEY_USAGE","AVG_HOPS_USAGE","TOTAL_BARLEY_COST","TOTAL_HOPS_COST","AVG_UNIT_MARGIN","AVG_SELLING_PRICE","AVG_UNIT_COGS"
58,"2025-11-10","DC-ATL","BEER",38,880,31009.92,20224.51,10785.41,34.49,5.16,4.36,0.859,0.628,3889.76,2384.4,12.27,35.29,23.01
13,"2024-12-30","DC-TOR","BEER",42,548,19130.94,13950.14,5180.8,26.77,7.53,5.1,0.875,0.668,3587.07,1844.77,9.45,35.00,25.55
103,"2026-09-21","DC-SEA","BEER",48,964,34081.71,22201.57,11880.14,34.68,5.02,4.45,0.882,0.638,4278.5,2726.52,12.38,35.47,23.1
17,"2025-01-27","DC-CHI","BEER",45,971,33955.4,24914.61,9040.79,26.67,7.68,4.9,0.896,0.642,6684.67,3062.01,9.43,35.00,25.57
34,"2025-05-26","DC-DAL","BEER",42,1264,44305.24,31505.73,12799.51,28.31,7.7,4.01,0.872,0.634,8490.02,3174.36,9.99,34.94,24.95
32,"2025-05-12","DC-NYC","BEER",42,1731,60321.06,43881.5,16439.56,26.89,7.82,4.63,0.875,0.640,11852.38,5083.88,9.43,34.87,25.44
15,"2025-01-13","DC-DAL","BEER",42,782,27403.08,19920.72,7482.36,26.94,7.54,5.06,0.872,0.634,5140.17,2480.41,9.54,35.01,25.47
60,"2025-11-24","DC-TOR","BEER",42,624,21740.22,14424.83,7315.39,33.2,5.33,4.46,0.875,0.668,2888.27,1836.32,11.65,34.85,23.2
42,"2025-07-21","DC-DAL","BEER",42,1319,46047.76,32961.91,13085.85,27.92,7.51,4.38,0.872,0.634,8643.71,3609.47,9.83,34.84,25.01
103,"2026-09-21","DC-NYC","BEER",42,1599,55943.04,36459.67,19483.37,34.39,5.02,4.45,0.875,0.640,7026.64,4500.24,12.08,34.95,22.87
98,"2026-08-17","DC-TOR","BEER",42,908,31737.98,22258.71,9479.27,29.44,6.97,4.43,0.875,0.668,5493.2,2665.89,10.4,35.01,24.62
31,"2025-05-05","DC-SEA","BEER",48,1002,35503.06,25527.87,9975.19,27.8,7.76,4.49,0.882,0.638,6885.06,2853.8,9.94,35.49,25.54
8,"2024-11-25","DC-ATL","BEER",38,719,25191.4,18203.01,6988.39,27.23,7.19,5.38,0.859,0.628,4431.34,2389.63,9.68,35.08,25.4
49,"2025-09-08","DC-ATL","BEER",38,1109,38555.33,28705.89,9849.44,25.15,7.08,6.42,0.859,0.628,6726.92,4426.08,8.89,34.84,25.96
38,"2025-06-23","DC-TOR","BEER",42,924,32167.9,22846.08,9321.82,28.72,7.47,4.07,0.875,0.668,5999.68,2488.72,10.09,34.90,24.81
95,"2026-07-27","DC-NYC","BEER",42,1898,66132.47,46751.91,19380.56,29.01,7.25,4.26,0.875,0.640,12048.56,5126.36,10.17,34.87,24.7
24,"2025-03-17","DC-DAL","BEER",42,987,34449.68,25281.99,9167.69,26.08,7.97,4.74,0.872,0.634,6856.35,2929.04,9.21,34.86,25.64
72,"2026-02-16","DC-SEA","BEER",48,775,27299.1,18171.79,9127.31,33.14,5.82,3.98,0.882,0.638,3992.4,1955.18,11.76,35.26,23.5
18,"2025-02-03","DC-DAL","BEER",42,833,28981.34,21150.25,7831.09,26.45,7.64,4.85,0.872,0.634,5550,2527.72,9.31,34.73,25.42
28,"2025-04-14","DC-SEA","BEER",48,950,33392.04,24605.22,8786.82,26.04,7.98,4.83,0.882,0.638,6705.51,2914.08,9.27,35.23,25.95
94,"2026-07-20","DC-NYC","BEER",42,1953,68489.08,48121.96,20367.12,29.33,7.24,4.26,0.875,0.640,12401.11,5284.62,10.36,35.05,24.69
36,"2025-06-09","DC-CHI","BEER",45,1615,56851.37,40364.59,16486.78,28.76,7.58,3.99,0.896,0.642,10970.69,4144.33,10.21,35.11,24.9
51,"2025-09-22","DC-ATL","BEER",38,1017,35960.98,26466.56,9494.42,25.71,7.14,6.57,0.859,0.628,6219.73,4135.49,9.19,35.29,26.1
47,"2025-08-25","DC-CHI","BEER",45,1524,53502.76,39988.7,13514.06,25.13,7.25,6.42,0.896,0.642,9901.25,6287.62,8.93,35.10,26.17
35,"2025-06-02","DC-CHI","BEER",45,1616,56639.18,40407.47,16231.71,28.37,7.56,4.07,0.896,0.642,10956.1,4235.65,10.05,34.98,24.93
77,"2026-03-23","DC-NYC","BEER",42,1449,50288.3,33985.18,16303.12,31.95,5.86,4.33,0.875,0.640,7441.26,3983.51,11.12,34.65,23.53
11,"2024-12-16","DC-DAL","BEER",42,792,27437.67,20178.98,7258.69,25.85,7.41,5.29,0.872,0.634,5116.38,2619.45,9.07,34.57,25.5
69,"2026-01-26","DC-NYC","BEER",42,1209,42069.45,28117.72,13951.73,32.74,5.78,4.13,0.875,0.640,6123.27,3170.77,11.45,34.78,23.33
102,"2026-09-14","DC-CHI","BEER",45,1443,50828.19,33408.08,17420.11,34.06,5.2,4.46,0.896,0.642,6723.55,4131.61,12.06,35.13,23.07
96,"2026-08-03","DC-NYC","BEER",42,1879,65474.35,46338.89,19135.46,28.84,7.14,4.45,0.875,0.640,11765.43,5292.12,10.11,34.84,24.73
13,"2024-12-30","DC-NYC","BEER",42,1119,39102.14,28443.21,10658.93,26.83,7.53,5.1,0.875,0.640,7386.7,3623.7,9.45,34.94,25.48
81,"2026-04-20","DC-DAL","BEER",42,1204,41908.79,28403.41,13505.38,31.69,5.86,4.43,0.872,0.634,6154.11,3335.39,11.13,34.73,23.61
83,"2026-05-04","DC-ATL","BEER",38,1209,42561.23,28443.13,14118.1,32.73,5.79,4.43,0.859,0.628,5999.31,3316.83,11.63,35.23,23.6
56,"2025-10-27","DC-TOR","BEER",42,657,23194.39,16315.61,6878.78,29.12,7.3,4.46,0.875,0.668,4161.44,1944.56,10.35,35.28,24.92
96,"2026-08-03","DC-DAL","BEER",42,1274,44514.77,31478.67,13036.1,28.81,7.14,4.45,0.872,0.634,7932.97,3541.35,10.18,34.91,24.74
85,"2026-05-18","DC-DAL","BEER",42,1298,45527.39,30635.99,14891.4,32.09,5.87,4.42,0.872,0.634,6635.15,3587.98,11.34,34.95,23.61
20,"2025-02-17","DC-ATL","BEER",38,827,28816.75,21108.05,7708.7,26.28,7.75,4.91,0.859,0.628,5494.83,2513.82,9.27,34.86,25.58
69,"2026-01-26","DC-DAL","BEER",42,866,30299.46,20209.42,10090.04,32.76,5.78,4.13,0.872,0.634,4364.13,2243.13,11.56,34.90,23.35
34,"2025-05-26","DC-TOR","BEER",42,897,31445.75,22318.28,9127.47,28.54,7.7,4.01,0.875,0.668,5994.22,2381.78,10.09,35.07,24.97
73,"2026-02-23","DC-CHI","BEER",45,1191,41684.98,27903.31,13781.67,33.04,5.89,3.92,0.896,0.642,6287.87,3010.32,11.65,34.99,23.34
83,"2026-05-04","DC-CHI","BEER",45,1555,54444.57,36765.01,17679.56,32.36,5.79,4.43,0.896,0.642,8076.88,4431.42,11.42,35.00,23.58
76,"2026-03-16","DC-SEA","BEER",48,848,29917.63,20224.75,9692.88,32.29,5.93,4.43,0.882,0.638,4442.22,2392.02,11.5,35.38,23.89
69,"2026-01-26","DC-ATL","BEER",38,798,28135.77,18650.28,9485.49,33.59,5.78,4.13,0.859,0.628,3954.44,2050.3,11.95,35.35,23.4
89,"2026-06-15","DC-DAL","BEER",42,1347,47069.49,34026.38,13043.11,27.21,7.67,4.56,0.872,0.634,9011.64,3843.12,9.62,34.89,25.27
72,"2026-02-16","DC-TOR","BEER",42,659,23206.39,15304.65,7901.74,33.65,5.82,3.98,0.875,0.668,3334.92,1733.05,11.96,35.27,23.31
62,"2025-12-08","DC-NYC","BEER",42,1181,40856.58,27159.17,13697.41,33.08,5.32,4.33,0.875,0.640,5511.68,3240.57,11.5,34.56,23.06
44,"2025-08-04","DC-SEA","BEER",48,1112,39130.16,27909.8,11220.36,28.3,7.48,4.3,0.882,0.638,7351.57,3035.93,10.06,35.23,25.17
73,"2026-02-23","DC-ATL","BEER",38,891,31576.31,20788.54,10787.77,33.83,5.89,3.92,0.859,0.628,4498.49,2166.15,12.09,35.46,23.36
23,"2025-03-10","DC-DAL","BEER",42,944,33092.54,24252.64,8839.9,26.16,7.96,4.84,0.872,0.634,6552.75,2861.31,9.25,34.94,25.7
54,"2025-10-13","DC-NYC","BEER",42,1447,50089.33,35663.9,14425.43,28.49,7.1,4.51,0.875,0.640,8998.9,4135.9,9.95,34.68,24.73
69,"2026-01-26","DC-SEA","BEER",48,719,25349.24,16888.39,8460.85,33.11,5.78,4.13,0.882,0.638,3674.92,1888.65,11.79,35.36,23.56
16,"2025-01-20","DC-TOR","BEER",42,551,19186.19,13998.98,5187.21,26.57,7.61,4.96,0.875,0.668,3643.29,1797.45,9.39,34.92,25.53
75,"2026-03-09","DC-CHI","BEER",45,1241,43359.79,29384.05,13975.74,32.19,5.84,4.39,0.896,0.642,6499.92,3504.84,11.33,34.93,23.6
52,"2025-09-29","DC-ATL","BEER",38,1009,35352.77,26295.7,9057.07,24.96,7.25,6.49,0.859,0.628,6261.17,4048.92,8.87,35.02,26.15
70,"2026-02-02","DC-TOR","BEER",42,614,21365.3,14197.82,7167.48,33.07,5.63,4.11,0.875,0.668,3002.03,1667.51,11.61,34.84,23.23
67,"2026-01-12","DC-NYC","BEER",42,1183,41521.9,27350.71,14171.19,33.86,5.64,4.09,0.875,0.640,5838.36,3066.76,11.95,35.13,23.18
18,"2025-02-03","DC-ATL","BEER",38,779,27540.84,19768.3,7772.54,27.66,7.64,4.85,0.859,0.628,5091.75,2338.19,9.88,35.33,25.45
10,"2024-12-09","DC-NYC","BEER",42,1134,39363.57,28662.45,10701.12,26.94,7.22,5.33,0.875,0.640,7183.47,3829.18,9.43,34.79,25.36
83,"2026-05-04","DC-DAL","BEER",42,1272,44679.12,29938.4,14740.72,32.54,5.79,4.43,0.872,0.634,6420.82,3529.87,11.54,35.08,23.54
94,"2026-07-20","DC-SEA","BEER",48,1145,40693,28500.95,12192.05,29.71,7.24,4.26,0.882,0.638,7341.36,3106.35,10.68,35.62,24.94
59,"2025-11-17","DC-DAL","BEER",42,872,30482.19,20192.6,10289.59,33.32,5.3,4.49,0.872,0.634,4030.33,2443.14,11.75,34.91,23.16
6,"2024-11-11","DC-CHI","BEER",45,1079,37881.75,26587.07,11294.68,29.83,6.96,4.32,0.896,0.642,6732.06,3003.22,10.59,35.15,24.56
25,"2025-03-24","DC-TOR","BEER",42,717,25110.31,18426.69,6683.62,26.04,8,4.85,0.875,0.668,4981.76,2297.69,9.22,35.01,25.8
103,"2026-09-21","DC-DAL","BEER",42,1135,39958.12,25974.17,13983.95,34.52,5.02,4.45,0.872,0.634,4971.91,3168.36,12.26,35.14,22.89
54,"2025-10-13","DC-ATL","BEER",38,932,32810.13,23035.76,9774.37,29.38,7.1,4.51,0.859,0.628,5668.92,2606.87,10.44,35.22,24.77
21,"2025-02-24","DC-CHI","BEER",45,1121,39069.67,28854.45,10215.22,26,7.82,4.84,0.896,0.642,7869.34,3489.54,9.16,34.82,25.66
41,"2025-07-14","DC-NYC","BEER",42,1883,64904.79,46778.16,18126.63,27.57,7.5,4.21,0.875,0.640,12384.45,5032.97,9.57,34.46,24.89
48,"2025-09-01","DC-DAL","BEER",42,1100,38621.95,28735.13,9886.82,25.15,7.24,6.56,0.872,0.634,6937.87,4522.79,8.95,35.11,26.16
65,"2025-12-29","DC-SEA","BEER",48,701,24883.89,16315.61,8568.28,33.99,5.46,4.22,0.882,0.638,3386.13,1878.24,12.13,35.47,23.34
60,"2025-11-24","DC-SEA","BEER",48,740,25923.49,17252.43,8671.06,33.39,5.33,4.46,0.882,0.638,3490.19,2095.13,11.81,35.19,23.38
97,"2026-08-10","DC-TOR","BEER",42,925,32242.42,22719.94,9522.48,29.33,7,4.45,0.875,0.668,5624.57,2719.08,10.35,35.01,24.66
44,"2025-08-04","DC-CHI","BEER",45,1619,56923.97,40628.06,16295.91,28.45,7.48,4.3,0.896,0.642,10854.6,4477.72,10.06,35.07,25.01
42,"2025-07-21","DC-CHI","BEER",45,1649,57662.3,41480.67,16181.63,27.77,7.51,4.38,0.896,0.642,11103.16,4634,9.79,34.88,25.09
80,"2026-04-13","DC-DAL","BEER",42,1156,40464.72,27350.8,13113.92,31.52,5.97,4.46,0.872,0.634,6010,3216.37,11.09,34.81,23.72
73,"2026-02-23","DC-NYC","BEER",42,1346,46912.94,31285.5,15627.44,32.87,5.89,3.92,0.875,0.640,6953.09,3348.86,11.52,34.81,23.29
14,"2025-01-06","DC-CHI","BEER",45,978,34345.83,24936.98,9408.85,27.23,7.39,5.05,0.896,0.642,6485.17,3184.18,9.67,35.09,25.41
56,"2025-10-27","DC-SEA","BEER",48,804,28495.2,20134.49,8360.71,29.05,7.3,4.46,0.882,0.638,5192.34,2282.9,10.43,35.54,25.12
50,"2025-09-15","DC-CHI","BEER",45,1434,50231.37,37526.22,12705.15,25.2,7.16,6.42,0.896,0.642,9203.97,5914.36,8.93,35.02,26.08
49,"2025-09-08","DC-NYC","BEER",42,1646,57155.88,42503.81,14652.07,25.27,7.08,6.42,0.875,0.640,10206.95,6674.04,8.85,34.79,25.93
9,"2024-12-02","DC-TOR","BEER",42,552,19246.82,13882.31,5364.51,27.36,7.06,5.24,0.875,0.668,3390.07,1906.1,9.63,34.87,25.24
45,"2025-08-11","DC-ATL","BEER",38,1176,41270.64,29394.82,11875.82,28.47,7.42,4.5,0.859,0.628,7468.6,3282.39,10.12,35.16,25.04
96,"2026-08-03","DC-CHI","BEER",45,1540,53937.92,38297.74,15640.18,28.79,7.14,4.45,0.896,0.642,9851.7,4398.51,10.16,34.96,24.8
67,"2026-01-12","DC-ATL","BEER",38,774,26976.34,17979.12,8997.22,33.03,5.64,4.09,0.859,0.628,3740.5,1961.4,11.6,34.86,23.26
99,"2026-08-24","DC-CHI","BEER",45,1524,53265.59,37921.43,15344.16,28.41,7.09,4.54,0.896,0.642,9689.9,4443.48,10.05,34.86,24.81
94,"2026-07-20","DC-DAL","BEER",42,1313,46095.42,32405.86,13689.56,28.97,7.24,4.26,0.872,0.634,8288.79,3498.65,10.25,34.95,24.7
32,"2025-05-12","DC-SEA","BEER",48,1017,35820.85,26059.39,9761.46,27.09,7.82,4.63,0.882,0.638,7040.03,2988.76,9.65,35.34,25.68
20,"2025-02-17","DC-TOR","BEER",42,600,21041.42,15315.47,5725.95,26.77,7.75,4.91,0.875,0.668,4038.22,1947.11,9.48,35.10,25.62
103,"2026-09-21","DC-ATL","BEER",38,1053,36984.24,24141.59,12842.65,34.59,5.02,4.45,0.859,0.628,4528.19,2897.4,12.28,35.23,22.95
91,"2026-06-29","DC-SEA","BEER",48,1136,40572.06,28857.31,11714.75,28.5,7.5,4.69,0.882,0.638,7547.25,3379.24,10.28,35.72,25.44
39,"2025-06-30","DC-TOR","BEER",42,949,33304.09,23383.38,9920.71,29.4,7.31,4.14,0.875,0.668,6036.16,2596.61,10.42,35.14,24.72
51,"2025-09-22","DC-CHI","BEER",45,1384,48212.94,36342.74,11870.2,24.51,7.14,6.57,0.896,0.642,8861.31,5857.35,8.66,34.82,26.16
9,"2024-12-02","DC-CHI","BEER",45,1012,35563.71,25619.11,9944.6,27.79,7.06,5.24,0.896,0.642,6402.86,3404.79,9.87,35.10,25.24
76,"2026-03-16","DC-CHI","BEER",45,1320,46519.56,31397.38,15122.18,32.28,5.93,4.43,0.896,0.642,7010.92,3761.69,11.46,35.16,23.71
65,"2025-12-29","DC-ATL","BEER",38,773,27256.69,17864.5,9392.19,33.92,5.46,4.22,0.859,0.628,3615.78,2013.87,12.06,35.24,23.18
13,"2024-12-30","DC-DAL","BEER",42,780,27289.39,19874.32,7415.07,26.62,7.53,5.1,0.872,0.634,5119.65,2494.67,9.39,34.88,25.49
85,"2026-05-18","DC-CHI","BEER",45,1611,56329.4,38198.15,18131.25,32.04,5.87,4.42,0.896,0.642,8475.28,4581.29,11.28,34.93,23.64
45,"2025-08-11","DC-CHI","BEER",45,1572,54981.24,39563.49,15417.75,27.98,7.42,4.5,0.896,0.642,10460.72,4557.47,9.89,34.98,25.09
57,"2025-11-03","DC-ATL","BEER",38,874,30910.15,20062.61,10847.54,34.81,5.13,4.39,0.859,0.628,3842.78,2381.14,12.41,35.42,23.01
40,"2025-07-07","DC-NYC","BEER",42,1876,66093.6,46595.65,19497.95,28.9,7.53,4.18,0.875,0.640,12392.5,4968.6,10.24,35.14,24.9
53,"2025-10-06","DC-SEA","BEER",48,882,31068.7,22022.05,9046.65,28.92,7.13,4.58,0.882,0.638,5558.76,2562.74,10.32,35.36,25.04
2,"2024-10-14","DC-NYC","BEER",42,1387,48438.64,34027.83,14410.81,29.54,6.93,4.55,0.875,0.640,8430.83,4000.72,10.41,35.01,24.61
32,"2025-05-12","DC-ATL","BEER",38,1132,39600.73,28770.29,10830.44,27.01,7.82,4.63,0.859,0.628,7584.7,3256.42,9.57,35.03,25.47
2,"2024-10-14","DC-DAL","BEER",42,979,34396.09,24065.1,10330.99,29.51,6.93,4.55,0.872,0.634,5906.58,2791.88,10.47,35.08,24.62
84,"2026-05-11","DC-TOR","BEER",42,871,30226.36,20459.2,9767.16,31.88,5.74,4.47,0.875,0.668,4345.98,2577.49,11.18,34.75,23.57
43,"2025-07-28","DC-DAL","BEER",42,1310,45738.46,32549.11,13189.35,28.38,7.37,4.32,0.872,0.634,8420.59,3549.57,10.03,34.89,24.85
38,"2025-06-23","DC-CHI","BEER",45,1646,57839.9,41031.35,16808.55,28.99,7.47,4.07,0.896,0.642,11021.99,4302.64,10.26,35.11,24.85
39,"2025-06-30","DC-DAL","BEER",42,1294,45154.2,31898.37,13255.83,28.63,7.31,4.14,0.872,0.634,8239.54,3353.86,10.11,34.80,24.69
59,"2025-11-17","DC-CHI","BEER",45,1114,39050.19,25897.08,13153.11,33.53,5.3,4.49,0.896,0.642,5296.77,3217.58,11.86,35.04,23.18
96,"2026-08-03","DC-TOR","BEER",42,934,32582.48,23042.56,9539.92,28.94,7.14,4.45,0.875,0.668,5786.83,2755.71,10.21,34.99,24.78
54,"2025-10-13","DC-SEA","BEER",48,850,30095.11,21172.02,8923.09,29.42,7.1,4.51,0.882,0.638,5340.98,2432.51,10.51,35.48,24.97
57,"2025-11-03","DC-CHI","BEER",45,1174,40902.88,27071.28,13831.6,33.96,5.13,4.39,0.896,0.642,5399.89,3321.91,11.92,34.88,22.96
19,"2025-02-10","DC-CHI","BEER",45,1012,35382.14,26061.16,9320.98,26.01,7.82,4.87,0.896,0.642,7096.18,3166.28,9.19,34.87,25.68
60,"2025-11-24","DC-ATL","BEER",38,835,29392.44,19367.78,10024.66,33.76,5.33,4.46,0.859,0.628,3815.32,2308.67,11.99,35.21,23.22
78,"2026-03-30","DC-TOR","BEER",42,751,26425.79,17667.89,8757.9,32.63,5.82,4.43,0.875,0.668,3793.19,2197.59,11.57,35.18,23.61
87,"2026-06-01","DC-CHI","BEER",45,1632,57054.09,41455.9,15598.19,27.12,7.69,4.52,0.896,0.642,11262.08,4731.94,9.64,34.98,25.34
24,"2025-03-17","DC-ATL","BEER",38,931,32576.85,23835.76,8741.09,26.43,7.97,4.74,0.859,0.628,6354.96,2728.01,9.38,35.04,25.67
91,"2026-06-29","DC-TOR","BEER",42,947,33198.35,23849.46,9348.89,27.68,7.5,4.69,0.875,0.668,6181.65,2938.75,9.77,35.03,25.25
8,"2024-11-25","DC-SEA","BEER",48,720,25272.79,18392.91,6879.88,26.99,7.19,5.38,0.882,0.638,4575.86,2460.49,9.56,35.17,25.61
92,"2026-07-06","DC-CHI","BEER",45,1688,59061.99,41933.51,17128.48,28.73,7.3,4.18,0.896,0.642,11063.73,4540.15,10.17,34.94,24.77
7,"2024-11-18","DC-DAL","BEER",42,846,29400.55,21325.57,8074.98,27,7.07,5.31,0.872,0.634,5214.34,2812.97,9.5,34.72,25.22
25,"2025-03-24","DC-NYC","BEER",42,1435,49817.69,36831.8,12985.89,25.57,8,4.85,0.875,0.640,10072,4410.2,8.94,34.67,25.74
27,"2025-04-07","DC-ATL","BEER",38,999,35196.4,25620.37,9576.03,26.76,8.05,4.68,0.859,0.628,6887.5,2903.66,9.57,35.26,25.7
17,"2025-01-27","DC-ATL","BEER",38,778,27444.48,19795.12,7649.36,27.53,7.68,4.9,0.859,0.628,5118.26,2354.74,9.84,35.35,25.52
63,"2025-12-15","DC-SEA","BEER",48,710,25048.36,16508.12,8540.24,34.03,5.37,4.3,0.882,0.638,3373.81,1941.75,12.14,35.46,23.31
101,"2026-09-07","DC-SEA","BEER",48,1032,36377.02,24000.15,12376.87,33.86,5.2,4.52,0.882,0.638,4749.58,2967.43,12.05,35.35,23.3
42,"2025-07-21","DC-ATL","BEER",38,1259,44054.66,31484.41,12570.25,28.07,7.51,4.38,0.859,0.628,8096.23,3420.87,9.94,34.98,25.04
103,"2026-09-21","DC-CHI","BEER",45,1401,48844.34,32195.4,16648.94,33.93,5.02,4.45,0.896,0.642,6309.64,4008.29,11.92,34.82,22.9
24,"2025-03-17","DC-TOR","BEER",42,690,24133.42,17660.99,6472.43,26.42,7.97,4.74,0.875,0.668,4778.09,2158.17,9.36,35.06,25.7
99,"2026-08-24","DC-DAL","BEER",42,1217,42617.23,30110.96,12506.27,28.77,7.09,4.54,0.872,0.634,7531.92,3458.89,10.18,34.93,24.75
74,"2026-03-02","DC-ATL","BEER",38,927,32275.4,21933.7,10341.7,31.83,5.94,4.39,0.859,0.628,4712.86,2519.51,11.23,34.93,23.7
20,"2025-02-17","DC-CHI","BEER",45,1046,36640.83,26926.28,9714.55,26.39,7.75,4.91,0.896,0.642,7269.73,3306.79,9.36,35.00,25.64
71,"2026-02-09","DC-ATL","BEER",38,845,29728.87,19533.51,10195.36,34.04,5.65,3.93,0.859,0.628,4090.26,2057.08,12.09,35.25,23.16
77,"2026-03-23","DC-ATL","LAGER",1,13,438.49,287.3,151.19,34.48,5.86,4.33,0.850,0.550,64.75,30.96,11.63,33.73,22.1
50,"2025-09-15","DC-NYC","IPA",1,35,1607.55,1047.9,559.65,34.81,7.16,6.42,0.950,1.400,238.07,314.58,15.99,45.93,29.94
38,"2025-06-23","DC-TOR","PILSNER",1,23,3448.39,2054.13,1394.26,40.43,7.47,4.07,0.800,0.500,137.45,46.81,60.62,149.93,89.31
35,"2025-06-02","DC-SEA","IPA",1,25,1113.75,675.75,438,39.33,7.56,4.07,0.950,1.400,179.55,142.45,17.52,44.55,27.03
56,"2025-10-27","DC-DAL","IPA",1,34,1577.26,929.22,648.04,41.09,7.3,4.46,0.950,1.400,235.79,212.3,19.06,46.39,27.33
63,"2025-12-15","DC-ATL","STOUT",1,23,940.01,578.45,361.56,38.46,5.37,4.3,1.200,0.350,148.21,34.61,15.72,40.87,25.15
97,"2026-08-10","DC-ATL","STOUT",1,37,1572.13,1004.92,567.21,36.08,7,4.45,1.200,0.350,310.8,57.63,15.33,42.49,27.16
97,"2026-08-10","DC-TOR","PILSNER",1,28,4280.36,2495.36,1785,41.7,7,4.45,0.800,0.500,156.8,62.3,63.75,152.87,89.12
49,"2025-09-08","DC-TOR","PILSNER",1,24,3598.32,2164.08,1434.24,39.86,7.08,6.42,0.800,0.500,135.94,77.04,59.76,149.93,90.17
29,"2025-04-21","DC-ATL","LAGER",1,15,486.3,362.1,124.2,25.54,7.9,4.88,0.850,0.550,100.73,40.26,8.28,32.42,24.14
7,"2024-11-18","DC-DAL","IPA",1,28,1286.04,792.4,493.64,38.38,7.07,5.31,0.950,1.400,188.06,208.15,17.63,45.93,28.3
69,"2026-01-26","DC-SEA","IPA",1,15,688.95,381.3,307.65,44.65,5.78,4.13,0.950,1.400,82.37,86.73,20.51,45.93,25.42
77,"2026-03-23","DC-DAL","ALE",1,18,2820.78,1690.02,1130.76,40.09,5.86,4.33,0.900,0.700,94.93,54.56,62.82,156.71,93.89
8,"2024-11-25","DC-TOR","PILSNER",1,18,2672.28,1615.32,1056.96,39.55,7.19,5.38,0.800,0.500,103.54,48.42,58.72,148.46,89.74
91,"2026-06-29","DC-DAL","ALE",1,25,3917.75,2390.25,1527.5,38.99,7.5,4.69,0.900,0.700,168.75,82.08,61.1,156.71,95.61
7,"2024-11-18","DC-DAL","ALE",1,15,2327.7,1434.9,892.8,38.36,7.07,5.31,0.900,0.700,95.45,55.76,59.52,155.18,95.66
68,"2026-01-19","DC-NYC","IPA",1,27,1289.79,680.4,609.39,47.25,5.66,4.05,0.950,1.400,145.18,153.09,22.57,47.77,25.2
83,"2026-05-04","DC-DAL","ALE",1,20,3195.8,1877.8,1318,41.24,5.79,4.43,0.900,0.700,104.22,62.02,65.9,159.79,93.89
97,"2026-08-10","DC-SEA","PILSNER",1,23,3279.34,2049.76,1229.58,37.49,7,4.45,0.800,0.500,128.8,51.18,53.46,142.58,89.12
17,"2025-01-27","DC-SEA","IPA",1,14,623.7,396.34,227.36,36.45,7.68,4.9,0.950,1.400,102.14,96.04,16.24,44.55,28.31
95,"2026-07-27","DC-NYC","IPA",1,41,1826.55,1107,719.55,39.39,7.25,4.26,0.950,1.400,282.39,244.52,17.55,44.55,27
3,"2024-10-21","DC-ATL","LAGER",1,12,400.92,276.84,124.08,30.95,6.97,4.38,0.850,0.550,71.09,28.91,10.34,33.41,23.07
21,"2025-02-24","DC-DAL","ALE",1,17,2742.44,1632.17,1110.27,40.48,7.82,4.84,0.900,0.700,119.65,57.6,65.31,161.32,96.01
104,"2026-09-28","DC-ATL","STOUT",1,30,1274.7,750,524.7,41.16,5.19,4.5,1.200,0.350,186.84,47.25,17.49,42.49,25
45,"2025-08-11","DC-TOR","PILSNER",1,22,3363.14,1968.78,1394.36,41.46,7.42,4.5,0.800,0.500,130.59,49.5,63.38,152.87,89.49
33,"2025-05-19","DC-SEA","PILSNER",1,20,2998.6,1796,1202.6,40.11,7.79,4.53,0.800,0.500,124.64,45.3,60.13,149.93,89.8
101,"2026-09-07","DC-NYC","IPA",1,33,1500.51,838.86,661.65,44.1,5.2,4.52,0.950,1.400,163.02,208.82,20.05,45.47,25.42
76,"2026-03-16","DC-ATL","LAGER",1,15,496.2,333.3,162.9,32.83,5.93,4.43,0.850,0.550,75.61,36.55,10.86,33.08,22.22
20,"2025-02-17","DC-SEA","IPA",1,14,655.9,397.46,258.44,39.4,7.75,4.91,0.950,1.400,103.07,96.24,18.46,46.85,28.39
79,"2026-04-06","DC-ATL","LAGER",1,16,534.56,352.32,182.24,34.09,5.8,4.27,0.850,0.550,78.88,37.58,11.39,33.41,22.02
92,"2026-07-06","DC-DAL","IPA",1,47,2115.47,1266.18,849.29,40.15,7.3,4.18,0.950,1.400,325.95,275.04,18.07,45.01,26.94
49,"2025-09-08","DC-ATL","LAGER",1,16,550.24,388.64,161.6,29.37,7.08,6.42,0.850,0.550,96.29,56.5,10.1,34.39,24.29
70,"2026-02-02","DC-SEA","PILSNER",1,17,2573.8,1493.62,1080.18,41.97,5.63,4.11,0.800,0.500,76.57,34.94,63.54,151.40,87.86
80,"2026-04-13","DC-NYC","IPA",1,34,1577.26,886.38,690.88,43.8,5.97,4.46,0.950,1.400,192.83,212.3,20.32,46.39,26.07
41,"2025-07-14","DC-NYC","IPA",1,38,1780.3,1032.46,747.84,42.01,7.5,4.21,0.950,1.400,270.75,223.97,19.68,46.85,27.17
54,"2025-10-13","DC-ATL","STOUT",1,27,1092.69,737.1,355.59,32.54,7.1,4.51,1.200,0.350,230.04,42.62,13.17,40.47,27.3
