"WEEK_NUM","WEEK_START_DATE","PRODUCT_ID","PRODUCT_DESCRIPTION","BEER_STYLE","PACK_TYPE","DC_ID","DC_NAME","CITY","STATE","UNITS_SOLD","SELLING_PRICE","UNIT_COGS","BARLEY_USAGE_PER_UNIT","HOPS_USAGE_PER_UNIT","OTHER_COGS_PER_UNIT"
5,"2024-11-04","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",38,36.42,23.7,0.90,0.70,14.19
21,"2025-02-24","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",33,37.15,24.62,0.90,0.70,14.19
37,"2025-06-16","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",49,38.24,23.75,0.90,0.70,14.19
53,"2025-10-06","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",38,37.15,23.81,0.90,0.70,14.19
69,"2026-01-26","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",33,37.88,22.28,0.90,0.70,14.19
85,"2026-05-18","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",58,36.78,22.57,0.90,0.70,14.19
101,"2026-09-07","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",54,36.42,22.03,0.90,0.70,14.19
6,"2024-11-11","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",35,37.15,23.48,0.90,0.70,14.19
22,"2025-03-03","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",33,35.69,24.67,0.90,0.70,14.19
38,"2025-06-23","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",58,35.69,23.76,0.90,0.70,14.19
54,"2025-10-13","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",41,35.33,23.74,0.90,0.70,14.19
70,"2026-02-02","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",31,36.78,22.13,0.90,0.70,14.19
86,"2026-05-25","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",51,36.42,22.37,0.90,0.70,14.19
102,"2026-09-14","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",44,35.69,21.99,0.90,0.70,14.19
7,"2024-11-18","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",32,36.06,24.27,0.90,0.70,14.19
23,"2025-03-10","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",38,36.06,24.74,0.90,0.70,14.19
39,"2025-06-30","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",49,37.15,23.67,0.90,0.70,14.19
55,"2025-10-20","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",40,38.24,23.76,0.90,0.70,14.19
71,"2026-02-09","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",39,37.51,22.03,0.90,0.70,14.19
87,"2026-06-01","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",53,36.42,24.28,0.90,0.70,14.19
103,"2026-09-21","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",49,35.69,21.82,0.90,0.70,14.19
8,"2024-11-25","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",31,36.42,24.43,0.90,0.70,14.19
24,"2025-03-17","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",41,36.42,24.68,0.90,0.70,14.19
40,"2025-07-07","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",53,38.24,23.89,0.90,0.70,14.19
56,"2025-10-27","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",41,37.15,23.88,0.90,0.70,14.19
72,"2026-02-16","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",38,37.88,22.21,0.90,0.70,14.19
88,"2026-06-08","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",50,35.69,24.23,0.90,0.70,14.19
104,"2026-09-28","BEER-001021","Demo Beer Product #21","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",46,36.78,22.01,0.90,0.70,14.19
1,"2024-10-07","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",36,36.42,23.5,0.90,0.70,14.19
17,"2025-01-27","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",26,37.15,24.53,0.90,0.70,14.19
33,"2025-05-19","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",44,36.06,24.37,0.90,0.70,14.19
49,"2025-09-08","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",42,36.78,25.06,0.90,0.70,14.19
65,"2025-12-29","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",25,35.33,22.06,0.90,0.70,14.19
81,"2026-04-20","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",37,37.15,22.57,0.90,0.70,14.19
97,"2026-08-10","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",39,37.15,23.6,0.90,0.70,14.19
10,"2024-12-09","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",28,37.51,24.42,0.90,0.70,14.19
26,"2025-03-31","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",39,36.78,24.67,0.90,0.70,14.19
42,"2025-07-21","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",42,36.42,24.01,0.90,0.70,14.19
58,"2025-11-10","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",31,37.51,21.89,0.90,0.70,14.19
74,"2026-03-02","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",32,37.88,22.61,0.90,0.70,14.19
90,"2026-06-22","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",50,35.33,24.24,0.90,0.70,14.19
11,"2024-12-16","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",24,36.78,24.56,0.90,0.70,14.19
27,"2025-04-07","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",40,37.51,24.71,0.90,0.70,14.19
43,"2025-07-28","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",42,35.69,23.85,0.90,0.70,14.19
59,"2025-11-17","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",30,36.06,22.1,0.90,0.70,14.19
75,"2026-03-09","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",34,35.33,22.52,0.90,0.70,14.19
91,"2026-06-29","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",48,36.78,24.22,0.90,0.70,14.19
12,"2024-12-23","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",27,37.51,24.5,0.90,0.70,14.19
28,"2025-04-14","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",39,36.78,24.75,0.90,0.70,14.19
44,"2025-08-04","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",39,37.15,23.93,0.90,0.70,14.19
60,"2025-11-24","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",27,35.69,22.11,0.90,0.70,14.19
76,"2026-03-16","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",38,37.15,22.63,0.90,0.70,14.19
92,"2026-07-06","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",47,36.78,23.69,0.90,0.70,14.19
13,"2024-12-30","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",24,37.51,24.54,0.90,0.70,14.19
29,"2025-04-21","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",34,36.06,24.72,0.90,0.70,14.19
45,"2025-08-11","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",44,36.06,24.02,0.90,0.70,14.19
61,"2025-12-01","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",29,38.24,21.99,0.90,0.70,14.19
77,"2026-03-23","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",35,35.69,22.49,0.90,0.70,14.19
93,"2026-07-13","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",43,36.06,23.69,0.90,0.70,14.19
14,"2025-01-06","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",27,37.88,24.38,0.90,0.70,14.19
30,"2025-04-28","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",42,35.33,24.62,0.90,0.70,14.19
46,"2025-08-18","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",41,37.88,25.19,0.90,0.70,14.19
62,"2025-12-08","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",28,36.06,22.01,0.90,0.70,14.19
78,"2026-03-30","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",36,36.42,22.53,0.90,0.70,14.19
94,"2026-07-20","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",39,37.88,23.69,0.90,0.70,14.19
15,"2025-01-13","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",23,37.15,24.52,0.90,0.70,14.19
31,"2025-05-05","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",35,36.42,24.32,0.90,0.70,14.19
47,"2025-08-25","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",41,38.24,25.21,0.90,0.70,14.19
63,"2025-12-15","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",25,36.06,22.03,0.90,0.70,14.19
79,"2026-04-06","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",38,37.15,22.4,0.90,0.70,14.19
95,"2026-07-27","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",42,37.51,23.7,0.90,0.70,14.19
16,"2025-01-20","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",23,35.69,24.51,0.90,0.70,14.19
32,"2025-05-12","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",38,37.88,24.47,0.90,0.70,14.19
48,"2025-09-01","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",38,36.06,25.3,0.90,0.70,14.19
64,"2025-12-22","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",30,35.33,22.1,0.90,0.70,14.19
80,"2026-04-13","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",39,35.69,22.69,0.90,0.70,14.19
96,"2026-08-03","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",40,36.42,23.73,0.90,0.70,14.19
9,"2024-12-02","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",28,37.88,24.21,0.90,0.70,14.19
25,"2025-03-24","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",32,35.33,24.79,0.90,0.70,14.19
41,"2025-07-14","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",50,37.88,23.89,0.90,0.70,14.19
57,"2025-11-03","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",35,35.69,21.88,0.90,0.70,14.19
73,"2026-02-23","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",30,35.69,22.24,0.90,0.70,14.19
89,"2026-06-15","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",48,38.24,24.29,0.90,0.70,14.19
2,"2024-10-14","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",35,37.51,23.61,0.90,0.70,14.19
18,"2025-02-03","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",24,36.06,24.46,0.90,0.70,14.19
34,"2025-05-26","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",39,35.69,23.93,0.90,0.70,14.19
50,"2025-09-15","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",35,37.15,25.13,0.90,0.70,14.19
66,"2026-01-05","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",26,38.24,21.93,0.90,0.70,14.19
82,"2026-04-27","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",46,35.69,22.63,0.90,0.70,14.19
98,"2026-08-17","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",43,38.24,23.56,0.90,0.70,14.19
3,"2024-10-21","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",32,37.88,23.53,0.90,0.70,14.19
19,"2025-02-10","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",30,36.42,24.64,0.90,0.70,14.19
35,"2025-06-02","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",48,37.88,23.84,0.90,0.70,14.19
51,"2025-09-22","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",41,35.33,25.22,0.90,0.70,14.19
67,"2026-01-12","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",26,36.42,22.13,0.90,0.70,14.19
83,"2026-05-04","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",41,36.06,22.5,0.90,0.70,14.19
99,"2026-08-24","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",45,37.51,23.75,0.90,0.70,14.19
4,"2024-10-28","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",28,36.06,23.66,0.90,0.70,14.19
20,"2025-02-17","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",25,35.69,24.6,0.90,0.70,14.19
36,"2025-06-09","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",49,36.78,23.81,0.90,0.70,14.19
52,"2025-09-29","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",34,35.69,25.26,0.90,0.70,14.19
68,"2026-01-19","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",26,36.06,22.12,0.90,0.70,14.19
84,"2026-05-11","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",45,38.24,22.49,0.90,0.70,14.19
100,"2026-08-31","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",36,36.78,23.69,0.90,0.70,14.19
5,"2024-11-04","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",30,37.51,23.7,0.90,0.70,14.19
21,"2025-02-24","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",27,38.24,24.62,0.90,0.70,14.19
37,"2025-06-16","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",49,37.88,23.75,0.90,0.70,14.19
53,"2025-10-06","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",31,37.15,23.81,0.90,0.70,14.19
69,"2026-01-26","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",28,36.42,22.28,0.90,0.70,14.19
85,"2026-05-18","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",43,36.06,22.57,0.90,0.70,14.19
101,"2026-09-07","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",42,36.78,22.03,0.90,0.70,14.19
6,"2024-11-11","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",31,35.33,23.48,0.90,0.70,14.19
22,"2025-03-03","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",33,37.51,24.67,0.90,0.70,14.19
38,"2025-06-23","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",39,35.33,23.76,0.90,0.70,14.19
54,"2025-10-13","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",33,38.24,23.74,0.90,0.70,14.19
70,"2026-02-02","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",27,37.51,22.13,0.90,0.70,14.19
86,"2026-05-25","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",41,37.15,22.37,0.90,0.70,14.19
102,"2026-09-14","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",35,37.88,21.99,0.90,0.70,14.19
7,"2024-11-18","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",30,36.78,24.27,0.90,0.70,14.19
23,"2025-03-10","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",36,38.24,24.74,0.90,0.70,14.19
39,"2025-06-30","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",46,35.33,23.67,0.90,0.70,14.19
55,"2025-10-20","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",36,36.78,23.76,0.90,0.70,14.19
71,"2026-02-09","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",29,37.88,22.03,0.90,0.70,14.19
87,"2026-06-01","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",42,38.24,24.28,0.90,0.70,14.19
103,"2026-09-21","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",38,36.78,21.82,0.90,0.70,14.19
8,"2024-11-25","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",28,35.69,24.43,0.90,0.70,14.19
24,"2025-03-17","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",34,38.24,24.68,0.90,0.70,14.19
40,"2025-07-07","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",41,35.33,23.89,0.90,0.70,14.19
56,"2025-10-27","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",31,36.42,23.88,0.90,0.70,14.19
72,"2026-02-16","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",27,36.42,22.21,0.90,0.70,14.19
88,"2026-06-08","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",46,35.33,24.23,0.90,0.70,14.19
104,"2026-09-28","BEER-001021","Demo Beer Product #21","BEER","CS","DC-CHI","Chicago Distribution Center","Chicago","IL",37,35.33,22.01,0.90,0.70,14.19
